web-scraper-order,web-scraper-start-url,titulo,descripcion,salario
"1762090466-68","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=20&vjk=68a082673bc96115","","Gracias por tu interés en unirte a Solventum. Solventum es una empresa nueva en el ámbito de salud, pero con una sólida experiencia en la resolución de desafíos que transforman vidas y fortalecen el trabajo de los profesionales de la salud. En Solventum, las personas son el centro de cada innovación que desarrollamos. Con empatía, conocimiento y criterio clínico, trabajamos en conjunto con los líderes más destacados del sector para enfrentar los retos más complejos de nuestros clientes. Mientras continuamos actualizando nuestra Página de Carreras y los materiales dirigidos a los postulantes, es posible que algunos documentos aún muestren la marca anterior. Ten en cuenta que todas las oportunidades laborales publicadas pertenecen a Solventum, y que la Política de Privacidad mencionada https://www.solventum.com/en-us/home/legal/website-privacy-statement/applicant-privacy/a cualquier información personal que proporciones. Al igual que en 3M, en Solventum se brinda igualdad de oportunidades a todos los candidatos calificados, sin distinción de raza, color, religión, sexo, orientación sexual, identidad de género, origen nacional, discapacidad o estatus como veterano protegido. En Solventum, desarrollamos soluciones innovadoras para enfrentar los retos más complejos de nuestros clientes, liderando avances en salud mediante la combinación de ciencia médica, de materiales y de datos. Nuestro propósito es mejorar la vida de los pacientes y apoyar a los profesionales de la salud para que se desempeñen de la mejor manera posible.
 
  Job Description:
 
 
  
   Job Description
  
 
 
  
   
    
     
      
       
        
         
           Supply Planner Analys (Solventum)
          
           3M Health Care is now Solventum
          
           At Solventum, we enable better, smarter, safer healthcare to improve lives. As a new company with a long legacy of creating breakthrough solutions for our customers’ toughest challenges, we pioneer game-changing innovations at the intersection of health, material and data science that change patients' lives for the better while enabling healthcare professionals to perform at their best. Because people, and their wellbeing, are at the heart of every scientific advancement we pursue. 
          
          We partner closely with the brightest minds in healthcare to ensure that every solution we create melds the latest technology with compassion and empathy. Because at Solventum, we never stop solving for you.
          
           The Impact You’ll Make in this Role
 Be responsible for managing replenishments throughout the finished goods network to meet required service levels while minimizing inventory level. Also responsible for overall net requirements communicated to Solventum’s sources of supply.
          
          As a Supply Planner Analyst you will have the opportunity to tap into your curiosity and collaborate with some of the most innovative and diverse people around the world. Here, you will make an impact by:
          
           How you will make an impact
          
           Managing exceptions (materials, orders) throughout the global distribution network and determining how best to resolve supply constraints to balance service, inventory, and cost in the best interest of the supply chain as a whole.
           Optimizing and maintaining safety stocks to deliver the desired balance between inventory and service. Collaborating and sharing inventory & service trade-off curves with the businesses served (locally and in other regions) to ensure target service levels are set appropriately.
           Monitors inventory levels for assigned product lines. Provides material requirements planning and accurate reporting.
           Managing properly NWI processes to meet global financial standards.
           Monitors buffers for inventory anticipation of demand variations associated with promotions, seasonality, and major account conversions.
           Utilizes plant, division and corporate planning information systems for accurate reporting, transactions, maintaining planning data.
           Managing requirements to the source of supply (including purchased finished goods and/or outsourced manufacturing).
           Working closely with Demand Planners on any issues related to the demand plan.
           Working closely with the Manufacturing Planner to determine how best to resolve supply constraints in Solventum plants.
          
          
           Your Skills and Expertise 
          
           Bachelor’s degree or higher in Supply Chain Management, Production Operations, Materials Management, or Engineering.
           Minimum of 2 years of professional experience in Supply Chain Planning, Transportation & Logistics and Intercompany.
           Proficient in supply chain strategies, constraint management, MRP (Materials Requirements Planning), and/or DRP (Distribution Requirements Planning).
           ASCM (APICS) Certified in Production and Inventory Management (CPIM) or willingness to pursue
          
          
          AND
          In addition to the above requirements, the following are also required:
          
          
           Experiencing working with Office 365, MS Dynamics 365, PBI, SQL, etc.
           Knowledge of Demand Planning (DP), Production Planning (PP), and/or Integrated Business Planning (IBP) processes
           Lean Six Sigma or similar expertise, certification and or training.
           Languages:
            
             Advanced English level
             Intermediate Spanish
            
          
          
           Work location: Choose 1: 
          
           Hybrid Eligible (Job Duties allow for some remote work but require travel to [Brazil /Colombia office at least [1] day per week)
          
          
           Travel: May include up to [10%][domestic/international]
           Relocation Assistance: May be authorized
          
           Must be legally authorized to work in country of employment without sponsorship for employment visa status (e.g., H1B status).
          
           Supporting Your Well-being
          Solventum offers many programs to help you live your best life – both physically and financially. To ensure competitive pay and benefits, Solventum regularly benchmarks with other companies that are comparable in size and scope.
         
        
       
      
     
    
   
  
 
  Solventum es un empleador que ofrece las mismas oportunidades. Solventum no discriminará a ningún solicitante de empleo por razones de raza, color, edad, religión, sexo, orientación sexual, identidad o expresión de género, origen nacional, discapacidad o estado de veterano.
 
 Solventum is committed to maintaining the highest standards of integrity and professionalism in our recruitment process. Applicants must remain alert to fraudulent job postings and recruitment schemes that falsely claim to represent Solventum and seek to exploit job seekers.
 
 Please note that all email communications from Solventum regarding job opportunities with the company will be from an email with a domain of @solventum.com. Be wary of unsolicited emails or messages regarding Solventum job opportunities from emails with other email domains.
 
  Please note: your application may not be considered if you do not provide your education and work history, either by: 1) uploading a resume, or 2) entering the information into the application fields directly.
 
  Solventum Global Terms of Use and Privacy Statement
 
 Carefully read these Terms of Use before using this website. Your access to and use of this website and application for a job at Solventum are conditioned on your acceptance and compliance with these terms.
 
 Please access the linked document, select the country where you are applying for employment, and review. Before submitting your application you will be asked to confirm your agreement with the
 terms.",""
"1762090499-69","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Senior Payments Analyst","",""
"1762090499-70","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Customer Success Manager","",""
"1762090499-71","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Tax Analyst","",""
"1762090499-72","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Google PreSales - Maps & Cloud services (Chile)","",""
"1762090499-73","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Business Analyst","",""
"1762090499-74","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Supply Planner Analyst","",""
"1762090499-75","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Lead Business Analyst","",""
"1762090499-76","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Business Analyst - Client Development Hub","",""
"1762090499-77","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Senior Business Analyst","",""
"1762090499-78","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Equity Research Analyst","",""
"1762090499-79","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Ethics & Compliance Analyst","",""
"1762090499-80","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Ethics & Compliance Analyst","",""
"1762090499-81","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Mining Analyst","",""
"1762090499-82","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Business Process Analyst - Santiago","",""
"1762090499-83","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","LC681: Business Analyst","",""
"1762090499-84","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","Business Analyst - Marketing Campaign Management","",""
"1762090499-85","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&start=10&vjk=2a3ebdefa33758f4","","¡Únete a Cumplo como nuestro próximo Risk Analyst! 
 En Cumplo, buscamos personas que quieran marcar la diferencia . Personas que no solo busquen un trabajo, sino que quieran aportar al crecimiento de miles de pymes y transformar realidades. Queremos impactar. Soñamos con un mundo en el que todas las empresas accedan a los recursos que necesitan para crecer y desplegar su máximo potencial.
 Si te motiva el análisis de datos, el riesgo crediticio y el impacto financiero, esta es tu oportunidad para contribuir a un sistema financiero más justo y eficiente en Latinoamérica. ¿Te identificas con todo esto? Si es así, ¡te estamos buscando!
 ¿Qué harás en Cumplo? 
 Serás parte del equipo de riesgo crediticio de Cumplo, una multinacional presente en Chile, Perú y México, lo que te permitirá aprender sobre distintos mercados y productos financieros. Tu análisis será clave para optimizar la toma de decisiones y garantizar operaciones más seguras y ágiles.

 ¿Qué te espera? 
 
  Evaluación de riesgo financiero y crediticio, asegurando el cumplimiento de políticas internas y regulaciones.
 
 
  Análisis de datos y documentación para la asignación de líneas de financiamiento.
 
 
  Colaboración con equipos internos como Operaciones, Cobranza y Business Development.
 
 
  Preparación de informes y documentación para auditorías y revisiones de cumplimiento.
 
 
  Propuesta de mejoras en el análisis de riesgo y procesos operativos.
 
 ¿Qué necesitas? ‍
 
  Experiencia: 1 a 2 años en análisis de riesgo, vaciado de datos o roles similares en instituciones financieras.
 
 
  Manejo de Excel intermedio o avanzado.
 
 
  Conocimientos en contabilidad, tributación y normativas de riesgo financiero.
 
 
  Familiaridad con herramientas de gestión de datos y visualización (Google Sheets, Looker, entre otros).
 
 
  Habilidades en análisis de datos y estructuración de información financiera.
 
 ¿Qué ofrecemos? 
 
  Flexibilidad: Modalidad híbrida (3 días presencial, 2 remoto).
   Más vacaciones: 3 días extra al año + 2 administrativos.
   Crecimiento: Espacios de formación y aprendizaje continuo.
   Desarrollo profesional: Un rol clave en la gestión de riesgo en Cumplo.
   Seguro complementario: Para cuidar tu bienestar y tranquilidad.
   Cultura cercana y colaborativa: Sé parte de un equipo con propósito.
 
 Sobre nosotros 
 En Cumplo, conectamos a empresas que buscan liquidez con personas dispuestas a invertir en sus proyectos. Nuestra misión es democratizar el financiamiento y apoyar el crecimiento de las pymes en Latinoamérica, promoviendo un ecosistema financiero más justo y transparente.
 Si compartes nuestra visión y deseas ser parte de este cambio, te invitamos a postular.
 ¡Postula ahora y sé parte de la transformación financiera!",""
"1762090532-86","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Data Visualization Engineer (Snowflake, Spotfire, Tableau)","",""
"1762090532-87","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Business Analyst","",""
"1762090532-88","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Business Analyst (Junior) – Industria Energía (Inglés Intermedio)","",""
"1762090532-89","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Treasury & Business Process Support Analyst","",""
"1762090532-90","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Treasury & Business Process Support Analyst","",""
"1762090532-91","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Bilingual Business Analyst","",""
"1762090532-92","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Business analyst","",""
"1762090532-93","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Marketing Analyst - Offline","",""
"1762090532-94","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Business analyst","",""
"1762090532-95","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Risk Analyst","",""
"1762090532-96","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","SDR Analyst","",""
"1762090532-97","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Marketplace & Pricing Analyst","",""
"1762090532-98","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Business Analyst/UI Designer","",""
"1762090532-99","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Senior Project Manager (BA/PdM) (Contract, Remote)","",""
"1762090532-100","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Collections Analyst","",""
"1762090532-101","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","Business Analyst (Pre-Sales & Delivery)","",""
"1762090532-102","https://cl.indeed.com/jobs?q=business+analyst&l=Chile&radius=25&from=searchOnDesktopSerp%2Cwhatautocomplete%2CwhatautocompleteSourceStandard%2Cwhereautocomplete&vjk=d97207e8124a4e6d","","Location: Remote (Santiago, Chile-based)
Industry: Pharmaceutical
Pay Rate: Monthly rate of USD $3300-3600 gross
Summary: Design, build, and optimize BI dashboards and data models using leading visualization platforms. Pharma/life sciences experience preferred. Strong English required. US/EU client experience preferred. Advanced BI concepts prioritized over deep tool certification. Remote from Chile with 6–8 hours US Eastern overlap.
Overview: Build Spotfire dashboards on Snowflake datasets. Deliver visuals and semantic models with performance in mind.
Key Responsibilities:
- Develop Spotfire dashboards and reusable visuals
- Create Snowflake views and basic ELT transformations
- Define data sets and semantic layers for BI consumption
- Optimize queries; monitor performance and costs
- Partner with data engineers and business analysts
- Support QA/UAT and release activities
Qualifications:
- 4–6 years in BI development; 2+ with Spotfire and Snowflake
- SQL proficiency; data modeling fundamentals
- Basic Python or scripting for automation a plus
- Strong written and verbal English (required)
- Experience with US/EU companies (preferred)
- Pharma industry experience (preferred)
Job Type: Full-time
Pay: $3,113,207 - $3,396,226 per month
Application Question(s):

 This role requires excellent English skills, as it will be performed primarily in English. Please confirm your English skill-level is at minimum B2, and also please ensure your resume is in English.
 In which industries do you have experience?
 Please specify any experience you have with US or EU companies. If none, say ""none.""

Education:

 High school or equivalent (Required)

Experience:

 SQL proficiency: 3 years (Required)
 Basic Python or scripting: 1 year (Preferred)
 BI development: 4 years (Required)
 Spotfire: 2 years (Required)
 Snowflake: 2 years (Required)

Language:

 English at B2 or better level (Required)",""
